Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;55336;lb/day;;;;2015-05-01;00:00:00;2015-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;858;mg/L;25,0;;25,0;2015-07-31;00:00:00;2015-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;31950;lb/day;;;;2017-05-01;00:00:00;2017-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;850;mg/L;25,0;25,0;25,0;2015-08-01;00:00:00;2015-08-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;49413;lb/day;;;;2019-05-01;00:00:00;2019-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2019;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;734;mg/L;25,0;25,0;25,0;2015-08-04;09:15:00;2015-08-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2015;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;50902;lb/day;;;;2022-05-01;00:00:00;2022-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;754;mg/L;25,0;25,0;25,0;2015-08-04;09:45:00;2015-08-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2015;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;42750;lb/day;;;;2024-05-01;00:00:00;2024-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;850;mg/L;25,0;;25,0;2015-08-31;00:00:00;2015-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;46910;lb/day;;;;2025-05-01;00:00:00;2025-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;820;mg/L;25,0;25,0;25,0;2015-09-01;00:00:00;2015-09-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;53996;lb/day;;;;2020-05-03;00:00:00;2020-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;820;mg/L;25,0;;25,0;2015-09-30;00:00:00;2015-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;38069;lb/day;;;;2023-05-03;00:00:00;2023-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;772;mg/L;25,0;25,0;25,0;2015-10-03;00:00:00;2015-10-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;54443;lb/day;;;;2014-05-05;00:00:00;2014-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;772;mg/L;25,0;;25,0;2015-10-31;00:00:00;2015-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;40478;lb/day;;;;2021-05-06;00:00:00;2021-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;608;mg/L;25,0;25,0;25,0;2015-11-03;09:00:00;2015-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;55493;lb/day;;;;2018-05-09;00:00:00;2018-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2018;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;628;mg/L;25,0;25,0;25,0;2015-11-03;09:30:00;2015-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;44172;lb/day;;;;2016-05-19;00:00:00;2016-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;868;mg/L;25,0;25,0;25,0;2015-11-08;00:00:00;2015-11-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;69685;lb/day;;;;2012-05-31;00:00:00;2012-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;62524;lb/day;;;;2013-05-31;00:00:00;2013-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;868;mg/L;25,0;;25,0;2015-11-30;00:00:00;2015-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;54443;lb/day;;;;2014-05-31;00:00:00;2014-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;796;mg/L;25,0;25,0;25,0;2015-12-02;00:00:00;2015-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;55336;lb/day;;;;2015-05-31;00:00:00;2015-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;796;mg/L;25,0;;25,0;2015-12-31;00:00:00;2015-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;764;mg/L;25,0;25,0;25,0;2016-01-05;00:00:00;2016-01-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;44172;lb/day;;;;2016-05-31;00:00:00;2016-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;31950;lb/day;;;;2017-05-31;00:00:00;2017-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;764;mg/L;25,0;;25,0;2016-01-31;00:00:00;2016-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;660;mg/L;25,0;25,0;25,0;2016-02-01;00:00:00;2016-02-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;55493;lb/day;;;;2018-05-31;00:00:00;2018-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;49413;lb/day;;;;2019-05-31;00:00:00;2019-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;660;mg/L;25,0;;25,0;2016-02-29;00:00:00;2016-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;722;mg/L;25,0;25,0;25,0;2016-03-03;00:00:00;2016-03-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;53996;lb/day;;;;2020-05-31;00:00:00;2020-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;722;mg/L;25,0;;25,0;2016-03-31;00:00:00;2016-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;40478;lb/day;;;;2021-05-31;00:00:00;2021-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;836;mg/L;25,0;25,0;25,0;2016-04-01;00:00:00;2016-04-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;50902;lb/day;;;;2022-05-31;00:00:00;2022-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;38069;lb/day;;;;2023-05-31;00:00:00;2023-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;836;mg/L;25,0;;25,0;2016-04-30;00:00:00;2016-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;42750;lb/day;;;;2024-05-31;00:00:00;2024-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;800;mg/L;25,0;;25,0;2016-05-19;00:00:00;2016-05-23;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;46910;lb/day;;;;2025-05-31;00:00:00;2025-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;800;mg/L;25,0;;25,0;2016-05-31;00:00:00;2016-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;842;mg/L;25,0;25,0;25,0;2016-06-04;00:00:00;2016-06-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;68859;lb/day;;;;2013-06-01;00:00:00;2013-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;842;mg/L;25,0;;25,0;2016-06-30;00:00:00;2016-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;43945;lb/day;;;;2022-06-01;00:00:00;2022-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;790;mg/L;25,0;25,0;25,0;2016-07-06;00:00:00;2016-07-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;65425;lb/day;;;;2012-06-02;00:00:00;2012-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;790;mg/L;25,0;;25,0;2016-07-31;00:00:00;2016-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;37433;lb/day;;;;2017-06-02;00:00:00;2017-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;772;mg/L;25,0;25,0;25,0;2016-08-03;00:00:00;2016-08-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;50854;lb/day;;;;2019-06-02;00:00:00;2019-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;772;mg/L;25,0;;25,0;2016-08-31;00:00:00;2016-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;36658;lb/day;;;;2023-06-02;00:00:00;2023-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;786;mg/L;25,0;25,0;25,0;2016-09-02;00:00:00;2016-09-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;74411;lb/day;;;;2015-06-04;00:00:00;2015-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;786;mg/L;25,0;;25,0;2016-09-30;00:00:00;2016-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;57058;lb/day;;;;2016-06-04;00:00:00;2016-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;778;mg/L;25,0;25,0;25,0;2016-10-03;00:00:00;2016-10-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;64328;lb/day;;;;2018-06-04;00:00:00;2018-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;778;mg/L;25,0;;25,0;2016-10-31;00:00:00;2016-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;52344;lb/day;;;;2014-06-05;00:00:00;2014-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;778;mg/L;25,0;25,0;25,0;2016-11-01;00:00:00;2016-11-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;47519;lb/day;;;;2025-06-07;00:00:00;2025-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2025;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;668;mg/L;25,0;25,0;25,0;2016-11-15;10:15:00;2016-11-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,134833;-118,274533;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;40692;lb/day;;;;2020-06-08;00:00:00;2020-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2020;34,1372;-118,27422;Los Angeles River
RSW-654;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;736;mg/L;25,0;25,0;25,0;2016-11-15;10:40:00;2016-11-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,122833;-118,27045;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;36743;lb/day;;;;2024-06-08;00:00:00;2024-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;778;mg/L;25,0;;25,0;2016-11-30;00:00:00;2016-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;39424;lb/day;;;;2021-06-14;00:00:00;2021-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;65425;lb/day;;;;2012-06-30;00:00:00;2012-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2012;34,1372;-118,27422;Los Angeles River
RSW-650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;672;mg/L;28,0;28,0;28,0;2016-12-06;09:10:00;2016-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,134833;-118,274533;Los Angeles River
RSW-654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;684;mg/L;28,0;;;2016-12-06;09:35:00;2016-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;68859;lb/day;;;;2013-06-30;00:00:00;2013-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;806;mg/L;35,0;35,0;35,0;2016-12-19;23:55:00;2016-12-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;52344;lb/day;;;;2014-06-30;00:00:00;2014-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;74411;lb/day;;;;2015-06-30;00:00:00;2015-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2015;34,1372;-118,27422;Los Angeles River
