Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001;Nitrogen, Total (as N);Data Unavailable;;=;6,5;mg/L;;;;2011-06-04;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-04;00:00:00;2011-06-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-06-04;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-06-04;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Chloride;;Daily Discharge;=;13130,0;lb/day;;;;2011-06-04;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-04;00:00:00;2011-06-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-05;00:00:00;2011-06-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-05;00:00:00;2011-06-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-06;00:00:00;2011-06-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-06;00:00:00;2011-06-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-07;00:00:00;2011-06-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-07;00:00:00;2011-06-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-08;00:00:00;2011-06-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-08;00:00:00;2011-06-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-09;00:00:00;2011-06-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-09;00:00:00;2011-06-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-10;00:00:00;2011-06-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-10;00:00:00;2011-06-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-11;00:00:00;2011-06-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-06-11;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-11;00:00:00;2011-06-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-06-11;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-12;00:00:00;2011-06-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-12;00:00:00;2011-06-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-13;00:00:00;2011-06-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-13;00:00:00;2011-06-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-14;00:00:00;2011-06-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-14;00:00:00;2011-06-14;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-15;00:00:00;2011-06-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-15;00:00:00;2011-06-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-16;00:00:00;2011-06-17;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-16;00:00:00;2011-06-16;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-17;00:00:00;2011-06-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-17;00:00:00;2011-06-17;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-18;00:00:00;2011-06-19;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-06-18;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-18;00:00:00;2011-06-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-06-18;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-19;00:00:00;2011-06-20;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-19;00:00:00;2011-06-19;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-20;00:00:00;2011-06-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-20;00:00:00;2011-06-20;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-21;00:00:00;2011-06-22;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-21;00:00:00;2011-06-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-22;00:00:00;2011-06-23;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-22;00:00:00;2011-06-22;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-23;00:00:00;2011-06-24;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-23;00:00:00;2011-06-23;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-24;00:00:00;2011-06-25;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-24;00:00:00;2011-06-24;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-25;00:00:00;2011-06-26;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-25;00:00:00;2011-06-25;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-06-25;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-06-25;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-26;00:00:00;2011-06-27;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-26;00:00:00;2011-06-26;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-27;00:00:00;2011-06-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-27;00:00:00;2011-06-27;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-28;00:00:00;2011-06-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-28;00:00:00;2011-06-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-29;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-29;00:00:00;2011-06-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2011-06-30;00:00:00;2011-07-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);=;0,0;lb/day;;;;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;0,0;lb/day;;;;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;118,0;mg/L;0,1;;2,0;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;13130,0;lb/day;;;;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);;Monthly Average (Mean);=;0,79;mg/L;0,05;;0,1;2011-06-30;00:00:00;2011-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-07-02;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-07-02;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;0,9;mg/L;0,05;0,1;0,1;2011-07-06;00:00:00;2011-07-20;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
R-4;Chloride;Inorganic Anions by Ion Chromatography;;=;98,2;mg/L;0,1;1,0;3,0;2011-05-03;09:00:00;2011-05-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2011;;;Los Angeles River
EFF-001;Nitrogen, Total (as N);Data Unavailable;;=;6,4;mg/L;;;;2011-07-06;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Chloride;;Daily Discharge;=;11946,0;lb/day;;;;2011-07-06;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-07-09;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-07-09;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-07-16;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-07-16;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-07-23;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-07-23;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);=;0,0;lb/day;;;;2011-07-30;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2011-07-30;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Ammonia, Total (as N);;Monthly Average (Mean);=;0,9;mg/L;0,05;;0,1;2011-07-31;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;131,0;mg/L;0,1;;2,0;2011-07-31;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
EFF-001;Chloride;;Monthly Average (Mean);=;11946,0;lb/day;;;;2011-07-31;00:00:00;2011-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2011;;;Los Angeles River
